     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata
     27452,      1002,         0,   0.125,pymatching,932c703a0e9b74c66839df76459c284f7e6d4aeb01bc9b1cd3f7c1dda44d40b8,"{""b"":""X"",""c"":""fractal_bacon_shor"",""d"":4,""fractal_pitch"":5,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":16,""r"":16,""surgery_hold_factor"":1}"
     29764,      1096,         0,   0.521,pymatching,723d810ff1a688a6b5fbc46e6c98080608db554dbdcfdaed1744f996528a9474,"{""b"":""X"",""c"":""fractal_bacon_shor"",""d"":4,""fractal_pitch"":5,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":16,""r"":16,""surgery_hold_factor"":5}"
     28790,      1001,         0,   0.122,pymatching,0252dc700e097e6c0f79c94fea9a41974f3a57bdb2efda741888c3a5330ba65a,"{""b"":""X"",""c"":""fractal_bacon_shor"",""d"":4,""fractal_pitch"":7,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":16,""r"":16,""surgery_hold_factor"":1}"
     28410,      1031,         0,   0.117,pymatching,8764dcf1bace93deb2180989daea46a83664a0dae572855cbff3df043d01f459,"{""b"":""X"",""c"":""fractal_bacon_shor"",""d"":4,""fractal_pitch"":7,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":16,""r"":16,""surgery_hold_factor"":7}"
     31012,      1088,         0,   0.119,pymatching,67e07dc1da53d637d154175ed0b124be2f67d3b2daf83189711c7dc1e74be300,"{""b"":""X"",""c"":""fractal_bacon_shor"",""d"":4,""fractal_pitch"":9,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":16,""r"":16,""surgery_hold_factor"":1}"
     28675,      1016,         0,   0.936,pymatching,7ac625c723d2e0af4ad6f7d3d9e67bedd463916044166a1e59d321c2d124ae92,"{""b"":""X"",""c"":""fractal_bacon_shor"",""d"":4,""fractal_pitch"":9,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":16,""r"":16,""surgery_hold_factor"":9}"
    141980,      1026,         0,    1.13,pymatching,caef0342d9ee3753b74a7093ea45cf0948c81257b5b1b4d28d539a657f1f2c9d,"{""b"":""X"",""c"":""fractal_bacon_shor"",""d"":5,""fractal_pitch"":5,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":25,""r"":20,""surgery_hold_factor"":1}"
    139275,      1003,         0,   0.747,pymatching,33b36ff5ad9d9c4f128f31515e7c4d2bc990d4436818555dbdbb180b7bd11144,"{""b"":""X"",""c"":""fractal_bacon_shor"",""d"":5,""fractal_pitch"":5,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":25,""r"":20,""surgery_hold_factor"":5}"
    147716,      1037,         0,   0.790,pymatching,2e8d8961d0aac2e959e47fd78d65691d47aa420bbb0701c2ee4d624da2e8a039,"{""b"":""X"",""c"":""fractal_bacon_shor"",""d"":5,""fractal_pitch"":7,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":25,""r"":20,""surgery_hold_factor"":1}"
    139444,      1010,         0,   0.842,pymatching,fe9363ac3755392a69a91fc754ec6c311eb1a7b35851017c5682710af900be4a,"{""b"":""X"",""c"":""fractal_bacon_shor"",""d"":5,""fractal_pitch"":7,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":25,""r"":20,""surgery_hold_factor"":7}"
